Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL03,OUT049,3271.0
DRL59,OUT049,995.0
DRM11,OUT027,5563.0
FDA43,OUT049,3211.0
FDZ56,OUT010,779.0
FDI44,OUT018,956.0
FDB50,OUT013,1266.0
FDU15,OUT019,-1232.0
NCJ19,OUT019,-1045.0
FDD48,OUT013,1870.0
NCW42,OUT035,3653.0
FDL24,OUT017,2913.0
NCB30,OUT013,3142.0
FDK25,OUT013,2714.0
FDW28,OUT049,3199.0
FDD47,OUT017,2829.0
FDK16,OUT019,-418.0
FDW37,OUT046,1483.0
FDA48,OUT035,3645.0
FDA14,OUT017,2429.0
FDV15,OUT013,1626.0
FDN22,OUT049,4123.0
NCD55,OUT045,673.0
FDY43,OUT013,2690.0
NCU05,OUT017,1373.0
FDF10,OUT035,2549.0
FDR39,OUT018,2622.0
FDG40,OUT013,586.0
FDZ28,OUT019,184.0
FDE02,OUT045,1477.0
FDU60,OUT049,2835.0
FDM21,OUT013,4078.0
FDV52,OUT019,-20.0
NCW06,OUT013,3058.0
FDX36,OUT035,3745.0
FDT35,OUT027,4187.0
NCL19,OUT010,315.0
NCD31,OUT046,2617.0
FDE53,OUT019,-174.0
FDW58,OUT019,-150.0
DRF48,OUT046,2971.0
FDW57,OUT035,3005.0
DRH13,OUT017,1801.0
FDT33,OUT013,2758.0
DRK47,OUT027,5009.0
FDY22,OUT010,355.0
FDC35,OUT019,1352.0
FDO03,OUT013,3686.0
FDF24,OUT045,1357.0
FDF56,OUT018,2592.0
FDD28,OUT013,978.0
FDG53,OUT027,3703.0
FDO27,OUT019,-354.0
NCF54,OUT018,2416.0
FDC20,OUT027,2355.0
FDU10,OUT046,701.0
DRA24,OUT018,2344.0
FDA02,OUT010,439.0
FDG10,OUT017,1085.0
FDW39,OUT010,925.0
FDP04,OUT019,-830.0
NCM55,OUT013,2938.0
FDG47,OUT045,4089.0
NCU41,OUT017,3125.0
NCK31,OUT017,933.0
FDZ46,OUT045,1741.0
FDU13,OUT027,3773.0
NCF19,OUT045,793.0
NCJ43,OUT013,2762.0
NCJ05,OUT045,2425.0
FDS04,OUT027,3681.0
FDX28,OUT010,-361.0
FDB41,OUT027,2235.0
FDG53,OUT046,2262.0
FDL15,OUT010,505.0
FDQ08,OUT049,1151.0
DRN36,OUT013,1578.0
FDI46,OUT013,4014.0
FDG16,OUT027,4819.0
FDV32,OUT013,1030.0
FDF44,OUT010,237.0
FDK04,OUT018,644.0
NCA41,OUT013,3082.0
FDD51,OUT017,821.0
NCZ53,OUT045,2969.0
FDP01,OUT027,3903.0
FDY25,OUT049,2991.0
FDB17,OUT018,2564.0
NCV54,OUT018,1612.0
FDJ32,OUT017,1129.0
FDA37,OUT049,2139.0
FDG35,OUT035,2989.0
NCM05,OUT018,3892.0
FDG45,OUT046,3363.0
FDH28,OUT013,706.0
NCE18,OUT049,4035.0
FDH38,OUT045,1881.0
FDR56,OUT013,3194.0
FDH17,OUT027,3051.0
FDD39,OUT049,3547.0
FDB41,OUT049,919.0
NCR53,OUT046,3509.0
FDX46,OUT017,1089.0
FDV28,OUT049,723.0
FDA08,OUT018,2394.0
FDH45,OUT017,829.0
NCS38,OUT010,-93.0
FDD40,OUT010,1215.0
DRM59,OUT035,2609.0
NCJ43,OUT018,2492.0
NCN29,OUT013,854.0
NCC19,OUT045,3001.0
FDR56,OUT035,3313.0
FDZ43,OUT049,3983.0
FDJ32,OUT010,-889.0
DRH03,OUT017,1577.0
NCZ54,OUT035,2749.0
FDE26,OUT017,2397.0
FDS03,OUT045,1013.0
DRZ24,OUT019,32.0
FDO48,OUT027,4987.0
FDW39,OUT049,2963.0
NCK05,OUT049,1111.0
NCK30,OUT017,4093.0
FDT27,OUT018,3460.0
FDS08,OUT019,912.0
NCJ19,OUT049,995.0
FDC58,OUT045,713.0
DRE37,OUT013,2986.0
FDW02,OUT035,2257.0
FDJ02,OUT010,515.0
FDX09,OUT045,2785.0
FDT31,OUT010,1075.0
FDI24,OUT049,2915.0
FDY09,OUT045,2793.0
FDV28,OUT045,605.0
DRM47,OUT049,3135.0
FDT52,OUT019,2046.0
FDI48,OUT018,640.0
FDY55,OUT017,4189.0
FDU48,OUT013,2110.0
FDN25,OUT045,941.0
FDP20,OUT049,2139.0
FDJ15,OUT013,3018.0
FDD04,OUT018,1940.0
FDY58,OUT045,3621.0
FDR37,OUT018,2668.0
FDF44,OUT013,2134.0
FDD32,OUT045,1373.0
FDR57,OUT017,2641.0
DRG39,OUT027,2335.0
FDX15,OUT017,2589.0
DRN37,OUT045,2605.0
FDW40,OUT027,3733.0
FDB32,OUT049,1615.0
FDM40,OUT018,1964.0
FDE39,OUT027,3379.0
DRH49,OUT017,1433.0
FDT46,OUT049,939.0
NCF06,OUT035,4229.0
FDP07,OUT017,3205.0
FDC04,OUT013,3822.0
FDZ32,OUT017,1817.0
FDD50,OUT045,2657.0
FDU56,OUT017,3065.0
FDV34,OUT017,1325.0
NCY41,OUT013,614.0
NCK18,OUT046,2649.0
DRH25,OUT049,975.0
FDT57,OUT046,3781.0
FDV56,OUT018,1482.0
FDV12,OUT045,1597.0
FDN52,OUT017,1541.0
FDX38,OUT035,1017.0
FDE47,OUT018,1672.0
NCO07,OUT013,3366.0
FDV09,OUT027,3841.0
FDZ23,OUT019,1068.0
DRH51,OUT018,1112.0
NCY54,OUT045,2657.0
DRG49,OUT013,3886.0
NCC19,OUT049,3135.0
NCV53,OUT045,3809.0
FDZ47,OUT019,-278.0
NCO26,OUT018,1516.0
NCP02,OUT045,969.0
NCW30,OUT018,3812.0
NCN55,OUT046,3811.0
FDB20,OUT010,-699.0
DRL11,OUT013,2502.0
DRD60,OUT045,2861.0
FDW14,OUT010,-489.0
FDL27,OUT010,-807.0
FDU09,OUT018,662.0
DRH36,OUT027,2659.0
FDP34,OUT027,3909.0
FDE04,OUT017,2993.0
FDZ57,OUT027,3583.0
FDF02,OUT010,-277.0
FDG28,OUT045,3929.0
NCI31,OUT046,575.0
FDT43,OUT013,870.0
FDU20,OUT046,1993.0
FDD53,OUT013,742.0
FDW15,OUT045,2401.0
NCT53,OUT045,2569.0
NCG55,OUT027,3287.0
FDD48,OUT035,2005.0
FDG47,OUT049,4251.0
FDI21,OUT017,1173.0
FDT27,OUT017,3837.0
DRO35,OUT013,1882.0
FDD33,OUT017,3773.0
FDC04,OUT035,4009.0
FDY34,OUT013,2690.0
DRJ49,OUT049,2163.0
FDE05,OUT049,2455.0
FDU31,OUT017,3609.0
NCN19,OUT027,4435.0
FDK56,OUT027,4375.0
FDK58,OUT017,1821.0
NCJ42,OUT035,1805.0
FDZ34,OUT027,4501.0
FDA52,OUT018,2522.0
NCR29,OUT013,918.0
FDT48,OUT035,3349.0
DRJ51,OUT019,1710.0
NCS54,OUT046,2821.0
FDV01,OUT035,2677.0
DRG51,OUT027,4043.0
NCG42,OUT013,2122.0
FDA51,OUT049,1963.0
FDV19,OUT010,669.0
NCT18,OUT045,2857.0
NCS41,OUT045,2913.0
FDO03,OUT046,3670.0
FDL12,OUT010,-915.0
FDY37,OUT010,429.0
FDI58,OUT049,1635.0
FDT28,OUT018,2080.0
NCC42,OUT010,279.0
FDO01,OUT017,2221.0
FDJ02,OUT013,2414.0
FDQ04,OUT018,400.0
DRL47,OUT013,2030.0
FDZ32,OUT035,1941.0
FDC35,OUT035,3421.0
FDX14,OUT045,1165.0
FDZ35,OUT013,1754.0
FDL14,OUT013,2542.0
FDO04,OUT049,1031.0
DRK11,OUT017,2497.0
FDB44,OUT018,3072.0
FDZ50,OUT049,3071.0
FDI12,OUT027,2911.0
FDU43,OUT017,3897.0
FDD58,OUT010,-355.0
FDB27,OUT017,3189.0
FDB04,OUT018,1136.0
NCO17,OUT013,1906.0
FDL12,OUT017,1061.0
DRJ13,OUT049,2639.0
FDD57,OUT045,1553.0
FDW19,OUT035,1989.0
DRD27,OUT018,1340.0
FDH27,OUT027,3747.0
NCW30,OUT027,5555.0
FDR40,OUT018,1074.0
FDG05,OUT013,2566.0
NCY41,OUT019,-1339.0
FDI38,OUT018,3046.0
FDR20,OUT046,794.0
FDE09,OUT017,1857.0
FDN50,OUT019,-294.0
DRF27,OUT045,2405.0
DRF51,OUT013,602.0
NCO02,OUT019,-807.0
FDB51,OUT027,2467.0
FDJ50,OUT013,902.0
FDN52,OUT013,1414.0
FDX14,OUT013,1254.0
FDT27,OUT019,1858.0
FDV10,OUT013,762.0
FDU33,OUT046,760.0
FDU58,OUT046,3015.0
NCP42,OUT027,4527.0
FDL51,OUT027,4873.0
DRH15,OUT027,2173.0
FDU16,OUT017,1541.0
FDW15,OUT017,2513.0
FDQ44,OUT045,1953.0
NCI06,OUT027,4283.0
DRK23,OUT019,2075.0
FDC28,OUT035,1941.0
NCY17,OUT019,-1265.0
NCV05,OUT018,2144.0
FDM34,OUT019,212.0
DRD60,OUT027,4335.0
FDT38,OUT046,1398.0
FDQ57,OUT018,2048.0
FDE59,OUT027,2041.0
NCM43,OUT046,2595.0
DRI51,OUT049,2819.0
NCG30,OUT017,2053.0
NCK54,OUT035,2069.0
FDQ16,OUT019,-136.0
FDI36,OUT013,3198.0
FDX16,OUT027,3815.0
FDA34,OUT046,2782.0
FDJ48,OUT018,3636.0
FDU47,OUT035,2409.0
FDS39,OUT046,2288.0
FDD11,OUT046,4005.0
FDM16,OUT027,2695.0
FDU56,OUT018,2652.0
FDQ32,OUT017,2097.0
DRK35,OUT013,654.0
FDA58,OUT049,3807.0
DRG48,OUT019,394.0
FDT59,OUT010,1771.0
FDQ31,OUT019,-402.0
FDS51,OUT018,754.0
FDW32,OUT027,2873.0
FDI15,OUT027,5591.0
NCV30,OUT017,1093.0
DRG25,OUT049,3079.0
FDT02,OUT013,610.0
FDO33,OUT027,3263.0
FDP38,OUT035,1009.0
FDZ45,OUT035,3297.0
NCA54,OUT027,4291.0
FDU33,OUT017,861.0
FDN58,OUT017,3841.0
FDI05,OUT045,1229.0
FDM57,OUT019,-534.0
NCS42,OUT027,2867.0
FDB57,OUT045,3553.0
FDC03,OUT045,3133.0
FDZ58,OUT013,1946.0
NCK29,OUT045,1969.0
NCR53,OUT045,3497.0
FDE26,OUT027,3743.0
FDU52,OUT049,2563.0
FDE41,OUT027,2855.0
FDU38,OUT018,2704.0
FDA52,OUT017,2917.0
FDW46,OUT046,1110.0
DRI59,OUT035,3725.0
FDT38,OUT035,1545.0
FDL33,OUT018,2822.0
FDQ01,OUT027,5457.0
FDJ08,OUT046,3011.0
FDQ47,OUT049,707.0
NCZ18,OUT013,3958.0
FDE29,OUT017,1049.0
FDF10,OUT027,3811.0
FDC48,OUT049,1459.0
FDY58,OUT013,3638.0
NCX30,OUT010,1949.0
FDV11,OUT013,2874.0
FDT46,OUT046,835.0
DRD01,OUT019,-956.0
FDQ11,OUT013,4122.0
NCM41,OUT017,1581.0
NCC55,OUT013,638.0
FDG45,OUT027,4845.0
NCQ54,OUT049,2775.0
FDM34,OUT045,2053.0
FDD17,OUT019,1876.0
FDN38,OUT027,5423.0
FDB53,OUT018,2048.0
NCL06,OUT035,4285.0
NCV18,OUT019,-609.0
FDX25,OUT013,2910.0
FDB39,OUT046,913.0
FDC33,OUT049,3287.0
NCO14,OUT018,436.0
FDA58,OUT027,5197.0
NCQ02,OUT017,3061.0
NCR53,OUT017,3637.0
FDN52,OUT046,1442.0
FDG26,OUT046,4056.0
FDE23,OUT027,2285.0
DRI37,OUT013,958.0
DRH37,OUT018,2332.0
FDO01,OUT035,2261.0
FDK45,OUT049,1927.0
FDP23,OUT049,3551.0
FDM33,OUT035,3645.0
FDD36,OUT017,2021.0
FDL56,OUT017,1445.0
FDT27,OUT010,1841.0
FDG52,OUT017,829.0
NCL42,OUT035,4021.0
DRJ24,OUT046,2911.0
FDV38,OUT046,849.0
FDT35,OUT045,2737.0
FDY51,OUT045,3449.0
FDC37,OUT017,1793.0
NCP43,OUT013,2894.0
FDO33,OUT045,1777.0
FDW04,OUT018,1860.0
NCC31,OUT046,2467.0
FDK22,OUT049,3531.0
FDJ50,OUT017,1001.0
FDV13,OUT017,1589.0
DRL60,OUT017,2501.0
FDW03,OUT017,1809.0
FDY27,OUT035,3013.0
FDB39,OUT027,2339.0
FDU59,OUT045,2557.0
FDZ57,OUT049,2223.0
FDO21,OUT049,3723.0
FDS43,OUT018,2696.0
FDU28,OUT010,1109.0
FDC51,OUT010,113.0
FDW16,OUT010,-387.0
FDP32,OUT010,79.0
FDB60,OUT019,1206.0
NCQ30,OUT046,1911.0
FDD26,OUT049,3067.0
FDI44,OUT045,1225.0
DRH23,OUT046,873.0
FDO44,OUT046,1770.0
FDG04,OUT046,2987.0
FDM32,OUT027,2943.0
FDM09,OUT013,2742.0
FDZ47,OUT013,1666.0
FDM40,OUT027,3695.0
FDY48,OUT017,1733.0
NCM30,OUT045,673.0
FDX36,OUT010,1649.0
DRF03,OUT017,737.0
FDN51,OUT049,4267.0
FDM57,OUT049,1503.0
FDB35,OUT049,1647.0
FDY13,OUT027,2711.0
FDA37,OUT017,2149.0
NCX53,OUT017,2365.0
FDD59,OUT018,1076.0
FDX10,OUT019,-1260.0
FDC03,OUT018,2848.0
FDW43,OUT035,3801.0
FDW10,OUT046,2805.0
FDY14,OUT027,5583.0
FDV43,OUT045,725.0
FDO40,OUT013,2422.0
FDP46,OUT027,2923.0
NCE43,OUT019,731.0
FDD05,OUT035,2093.0
FDJ60,OUT010,757.0
DRE27,OUT018,1210.0
FDO11,OUT035,4173.0
DRG11,OUT027,3151.0
FDK33,OUT010,1497.0
DRM23,OUT045,2661.0
FDJ02,OUT027,3829.0
NCZ05,OUT045,1641.0
NCL30,OUT013,2030.0
FDZ19,OUT018,2460.0
FDM45,OUT049,2075.0
FDO36,OUT046,2832.0
NCK31,OUT045,809.0
DRJ37,OUT045,2417.0
FDP24,OUT018,1620.0
FDF46,OUT013,1858.0
FDX46,OUT019,-892.0
NCL18,OUT045,3001.0
FDJ26,OUT013,3426.0
FDJ07,OUT045,1849.0
FDY15,OUT013,2494.0
DRG01,OUT045,1197.0
FDF58,OUT045,1065.0
FDZ14,OUT019,92.0
FDP31,OUT049,1187.0
FDH45,OUT013,754.0
FDA09,OUT010,917.0
FDW31,OUT035,3369.0
FDA57,OUT046,703.0
NCE55,OUT035,2949.0
FDC17,OUT019,1484.0
FDC59,OUT013,1122.0
FDA22,OUT013,2686.0
FDK52,OUT035,3725.0
NCM26,OUT046,2439.0
NCT53,OUT035,2805.0
FDW45,OUT018,2086.0
NCI18,OUT035,3693.0
FDE38,OUT018,2318.0
FDF08,OUT019,-418.0
FDY58,OUT010,1709.0
FDF58,OUT019,-824.0
FDX39,OUT017,3469.0
FDB44,OUT049,3463.0
FDF28,OUT013,2082.0
FDE39,OUT013,1898.0
FDT37,OUT018,3722.0
FDZ45,OUT017,3245.0
FDO40,OUT035,2573.0
FDM57,OUT027,2859.0
DRG36,OUT017,2801.0
FDY36,OUT010,-741.0
DRL60,OUT027,3847.0
FDS25,OUT019,-138.0
DRF49,OUT027,3219.0
FDP16,OUT045,3869.0
FDS60,OUT049,2983.0
FDU15,OUT027,2147.0
FDK43,OUT046,2035.0
FDN25,OUT046,1005.0
FDE53,OUT049,1787.0
FDB22,OUT013,2486.0
FDE39,OUT017,2009.0
FDX35,OUT035,3797.0
NCG54,OUT049,2779.0
FDH27,OUT035,2481.0
NCK42,OUT013,3434.0
FDS25,OUT049,1859.0
FDI10,OUT018,2492.0
FDU35,OUT035,1789.0
FDI04,OUT017,3285.0
DRK23,OUT035,4121.0
FDB53,OUT019,422.0
FDY02,OUT049,4271.0
FDM60,OUT035,901.0
NCJ31,OUT010,1777.0
DRP35,OUT017,2089.0
NCQ30,OUT018,1656.0
DRL11,OUT010,591.0
FDU01,OUT013,3046.0
FDR39,OUT035,3029.0
FDO08,OUT046,2684.0
FDC02,OUT045,4105.0
NCZ29,OUT035,2181.0
FDF29,OUT010,235.0
FDZ23,OUT017,3101.0
NCU53,OUT018,2324.0
NCW30,OUT013,4102.0
NCM26,OUT027,3907.0
FDV50,OUT027,3395.0
FDW15,OUT049,2475.0
FDI35,OUT027,4351.0
FDO11,OUT017,4077.0
FDN48,OUT046,1482.0
NCA17,OUT049,2499.0
NCN54,OUT013,1298.0
FDP22,OUT013,890.0
NCB54,OUT035,2165.0
FDD08,OUT045,621.0
DRM48,OUT010,-1361.0
FDG41,OUT027,3255.0
FDE44,OUT027,2217.0
FDE26,OUT035,2441.0
NCS38,OUT013,1814.0
NCJ54,OUT018,3344.0
FDI40,OUT019,-308.0
FDN45,OUT018,3236.0
FDU43,OUT046,3846.0
FDI04,OUT010,1237.0
NCC07,OUT018,1384.0
NCC07,OUT019,-225.0
NCD18,OUT045,3657.0
FDU55,OUT035,4261.0
FDX59,OUT035,761.0
FDR52,OUT049,3159.0
NCP17,OUT013,1078.0
FDQ32,OUT045,1989.0
NCT17,OUT049,3079.0
FDO10,OUT049,1115.0
FDE32,OUT049,723.0
FDN44,OUT045,2517.0
FDH02,OUT035,1665.0
FDK60,OUT013,1662.0
FDS24,OUT019,-462.0
FDL03,OUT010,1297.0
FDB46,OUT027,4849.0
FDO48,OUT049,3679.0
FDZ39,OUT049,1819.0
FDT02,OUT027,2053.0
FDC50,OUT013,1518.0
FDP39,OUT035,1005.0
DRG15,OUT018,688.0
FDP10,OUT018,1348.0
FDF53,OUT027,4371.0
FDN34,OUT045,2761.0
FDK02,OUT045,1897.0
FDC23,OUT045,2801.0
FDJ10,OUT019,328.0
FDE53,OUT035,1885.0
FDR25,OUT035,4397.0
FDW50,OUT046,2625.0
FDS09,OUT049,983.0
FDW49,OUT010,893.0
FDU51,OUT046,2875.0
FDF28,OUT018,1770.0
NCY30,OUT018,2556.0
FDD44,OUT045,4137.0
FDX09,OUT017,2897.0
NCF30,OUT013,1986.0
FDZ50,OUT019,1078.0
FDW37,OUT013,1446.0
FDD11,OUT049,4147.0
DRH39,OUT018,928.0
FDA36,OUT049,3035.0
NCG43,OUT049,1583.0
FDF02,OUT035,1813.0
FDP57,OUT027,3087.0
NCE42,OUT017,3773.0
NCR38,OUT027,5403.0
FDP03,OUT019,146.0
FDO51,OUT035,933.0
NCQ42,OUT046,2045.0
NCM41,OUT046,1469.0
FDH48,OUT027,2835.0
DRF60,OUT046,3745.0
FDJ27,OUT035,1825.0
FDQ14,OUT013,2410.0
FDN27,OUT017,2001.0
NCQ02,OUT046,3003.0
FDJ33,OUT049,2127.0
FDP07,OUT027,4553.0
DRE01,OUT049,3863.0
FDU36,OUT045,1601.0
FDL28,OUT017,3773.0
NCX53,OUT046,2259.0
FDZ39,OUT013,1742.0
NCP42,OUT013,3114.0
FDJ14,OUT035,1545.0
FDK04,OUT049,1019.0
NCC19,OUT017,3149.0
FDS09,OUT018,598.0
FDZ02,OUT046,1654.0
FDD35,OUT018,1676.0
NCY42,OUT017,2389.0
FDB05,OUT045,3877.0
FDF20,OUT035,3261.0
NCO41,OUT018,1272.0
FDC40,OUT027,2779.0
FDV58,OUT045,3101.0
FDZ57,OUT045,2117.0
DRM35,OUT046,2837.0
DRN36,OUT018,1222.0
FDQ13,OUT046,1372.0
DRO35,OUT010,-75.0
NCD43,OUT035,1845.0
FDA51,OUT018,1552.0
NCX17,OUT027,5095.0
NCZ17,OUT049,751.0
FDR11,OUT027,3999.0
FDW34,OUT049,3947.0
FDN50,OUT017,1653.0
FDS09,OUT046,866.0
FDS48,OUT018,2132.0
FDL44,OUT049,2703.0
DRF48,OUT018,2702.0
FDA14,OUT018,2064.0
NCD30,OUT049,1659.0
FDI16,OUT017,965.0
NCG06,OUT035,4245.0
DRZ24,OUT035,2089.0
NCS17,OUT045,1497.0
FDB37,OUT045,3873.0
FDE10,OUT035,2285.0
FDC57,OUT045,3065.0
FDM12,OUT018,2724.0
FDE24,OUT049,2319.0
FDW22,OUT045,3537.0
DRD01,OUT027,2353.0
NCZ18,OUT027,5403.0
FDN49,OUT045,693.0
FDR22,OUT035,2037.0
FDV08,OUT019,-1206.0
FDY39,OUT046,2992.0
FDV36,OUT049,2119.0
FDO60,OUT045,749.0
FDU04,OUT027,3435.0
FDR20,OUT027,2291.0
FDW19,OUT019,-82.0
FDU40,OUT049,3179.0
FDK15,OUT045,1533.0
DRF15,OUT035,2577.0
FDQ25,OUT017,2905.0
FDI48,OUT019,-970.0
FDS49,OUT046,1248.0
FDV22,OUT046,2573.0
NCV42,OUT046,1741.0
FDX26,OUT046,2915.0
FDI33,OUT018,1170.0
FDZ14,OUT049,2083.0
FDG10,OUT013,1002.0
FDM38,OUT018,586.0
FDG26,OUT027,5489.0
FDH46,OUT035,1849.0
FDN13,OUT018,1278.0
FDU57,OUT035,2581.0
NCI06,OUT046,2835.0
FDM38,OUT045,893.0
NCG42,OUT010,145.0
FDL39,OUT045,2881.0
FDT31,OUT019,1144.0
FDV59,OUT013,3466.0
FDB49,OUT035,1837.0
FDD58,OUT049,1719.0
DRN59,OUT046,755.0
FDX48,OUT049,2587.0
FDQ11,OUT049,4183.0
FDY12,OUT049,991.0
FDQ11,OUT045,4089.0
DRI11,OUT017,1937.0
FDY32,OUT027,4005.0
FDS51,OUT045,989.0
FDR19,OUT010,353.0
DRB13,OUT018,2778.0
FDS21,OUT035,1237.0
FDQ40,OUT045,2829.0
NCE55,OUT013,2794.0
FDX43,OUT027,4077.0
FDS12,OUT049,2063.0
DRK01,OUT027,2949.0
FDN25,OUT017,1045.0
FDB60,OUT046,3094.0
FDQ13,OUT017,1457.0
DRK13,OUT045,3065.0
DRF25,OUT018,298.0
NCD42,OUT019,-1215.0
FDW25,OUT045,1357.0
NCV29,OUT027,4287.0
NCK42,OUT035,3565.0
DRJ13,OUT027,3947.0
DRD15,OUT017,3749.0
FDM27,OUT045,2493.0
FDZ50,OUT018,2676.0
FDC04,OUT046,3834.0
FDF50,OUT049,3199.0
FDP15,OUT045,4065.0
FDK46,OUT035,4265.0
FDZ56,OUT018,2396.0
FDY60,OUT049,2451.0
FDB10,OUT035,3913.0
FDR57,OUT045,2521.0
FDU58,OUT049,3131.0
FDH02,OUT046,1499.0
FDP48,OUT013,2954.0
FDI46,OUT035,4145.0
FDW56,OUT013,3070.0
NCM19,OUT010,-177.0
FDS50,OUT027,4947.0
FDK24,OUT013,762.0
FDO36,OUT017,2953.0
FDK45,OUT027,3285.0
NCL05,OUT045,721.0
FDL32,OUT018,1548.0
FDA28,OUT049,2167.0
FDY36,OUT018,926.0
FDP32,OUT018,1738.0
FDL50,OUT046,2027.0
DRC24,OUT049,2511.0
NCS18,OUT017,1813.0
FDD16,OUT017,1317.0
NCV18,OUT013,1358.0
FDX07,OUT046,3009.0
NCZ05,OUT027,3099.0
NCI31,OUT013,618.0
FDK14,OUT049,1467.0
NCR06,OUT045,705.0
NCF54,OUT049,2835.0
DRG23,OUT010,463.0
FDD53,OUT046,730.0
NCM31,OUT027,3663.0
FDT16,OUT017,4285.0
FDR40,OUT035,1517.0
DRG25,OUT017,3025.0
FDT10,OUT035,1201.0
FDY32,OUT013,2590.0
FDN50,OUT035,1733.0
FDZ35,OUT019,-140.0
NCP54,OUT045,1929.0
NCD07,OUT035,1981.0
FDS02,OUT018,2856.0
DRN59,OUT018,510.0
DRB24,OUT013,2498.0
FDP37,OUT027,3427.0
DRB01,OUT018,2712.0
FDR47,OUT046,3099.0
NCM31,OUT010,325.0
NCF06,OUT027,5527.0
NCV17,OUT027,3535.0
FDS10,OUT049,2951.0
FDN52,OUT035,1593.0
FDZ48,OUT013,1830.0
FDJ48,OUT049,4035.0
DRB13,OUT027,4517.0
FDV59,OUT017,3537.0
FDL32,OUT035,1973.0
FDZ12,OUT035,2421.0
NCR06,OUT027,2143.0
FDP51,OUT017,2041.0
FDY22,OUT013,2306.0
FDZ38,OUT049,2827.0
NCO54,OUT035,1061.0
FDR23,OUT035,2937.0
FDM38,OUT049,1039.0
FDS25,OUT013,1834.0
FDZ22,OUT013,1374.0
FDZ20,OUT019,2140.0
FDD45,OUT010,-403.0
FDN03,OUT049,4087.0
NCW30,OUT046,4089.0
FDY24,OUT027,2391.0
FDJ26,OUT019,1492.0
FDM15,OUT049,2575.0
NCW54,OUT027,2383.0
FDA23,OUT045,1601.0
FDA39,OUT019,-1266.0
FDZ12,OUT017,2381.0
NCB42,OUT046,1863.0
FDL16,OUT046,728.0
FDO24,OUT019,574.0
NCP42,OUT046,3061.0
FDR19,OUT018,2058.0
DRL01,OUT045,3709.0
FDV37,OUT046,3190.0
FDI41,OUT010,467.0
FDF58,OUT049,1143.0
NCF43,OUT018,1976.0
FDN02,OUT049,3351.0
NCP41,OUT035,1885.0
NCY17,OUT027,2179.0
FDL58,OUT027,5671.0
NCA30,OUT027,4391.0
FDE46,OUT018,2118.0
FDY38,OUT035,3845.0
NCH29,OUT027,2987.0
FDO20,OUT045,4021.0
FDP44,OUT018,1400.0
FDM02,OUT027,2921.0
FDJ14,OUT027,2803.0
FDH04,OUT010,-425.0
DRK23,OUT046,3977.0
NCW05,OUT046,1669.0
FDF12,OUT049,2431.0
FDL51,OUT019,1518.0
FDN03,OUT018,3704.0
DRJ37,OUT049,2487.0
FDM12,OUT019,1122.0
FDA16,OUT045,3521.0
NCB07,OUT017,3189.0
NCI17,OUT019,-389.0
FDR51,OUT046,2405.0
FDJ55,OUT045,3605.0
NCZ17,OUT013,658.0
FDU25,OUT013,1010.0
NCG18,OUT045,1649.0
DRM11,OUT017,4177.0
FDH16,OUT035,1641.0
FDZ04,OUT018,720.0
NCX53,OUT035,2437.0
FDX38,OUT027,2297.0
FDX09,OUT046,2801.0
NCW05,OUT018,1392.0
NCS41,OUT017,3021.0
FDI26,OUT046,2826.0
NCZ41,OUT027,3455.0
NCK06,OUT046,1963.0
FDX23,OUT027,3003.0
NCA42,OUT046,2523.0
FDC20,OUT049,999.0
DRC49,OUT018,1982.0
FDX01,OUT013,1902.0
FDC08,OUT045,3605.0
FDC02,OUT017,4173.0
FDK10,OUT045,2885.0
DRC24,OUT013,2450.0
FDW16,OUT019,-364.0
NCU06,OUT018,3308.0
DRA59,OUT045,2921.0
FDR24,OUT019,-400.0
DRL35,OUT018,432.0
FDA49,OUT013,1406.0
NCC55,OUT046,619.0
DRD24,OUT019,376.0
NCE55,OUT049,2887.0
FDT33,OUT045,2725.0
NCT53,OUT013,2626.0
FDS26,OUT046,4096.0
FDL22,OUT018,1186.0
FDP44,OUT017,1809.0
FDC52,OUT018,2160.0
FDI53,OUT010,645.0
FDZ23,OUT046,3006.0
NCT18,OUT013,2898.0
FDR13,OUT046,1920.0
FDB09,OUT010,63.0
FDZ60,OUT013,1738.0
FDB11,OUT046,3568.0
FDC10,OUT018,1660.0
FDW56,OUT035,3229.0
FDK14,OUT027,2809.0
DRE27,OUT027,2947.0
FDA38,OUT017,3901.0
FDT11,OUT045,3029.0
FDP15,OUT035,4233.0
FDV27,OUT035,1625.0
FDS36,OUT027,3245.0
FDY40,OUT027,2287.0
NCF19,OUT049,919.0
FDF53,OUT045,2921.0
FDS14,OUT027,3941.0
FDE56,OUT046,1052.0
FDZ19,OUT035,2973.0
FDZ46,OUT013,1814.0
FDR16,OUT046,3408.0
FDG29,OUT018,416.0
NCE30,OUT017,3469.0
FDZ40,OUT046,871.0
FDG58,OUT018,2228.0
DRH03,OUT013,1542.0
FDZ47,OUT045,1641.0
FDV04,OUT018,2228.0
FDZ10,OUT018,1728.0
FDG46,OUT017,1957.0
NCF07,OUT045,1585.0
FDY44,OUT035,3313.0
FDB21,OUT013,3826.0
FDS20,OUT035,3065.0
FDS49,OUT049,1387.0
FDX55,OUT027,4923.0
NCQ02,OUT018,2680.0
FDR25,OUT013,4222.0
DRG39,OUT045,869.0
FDB46,OUT046,3417.0
